Original Lines,OPINIONLEXICON,SENTISTRENGTH,SOCAL,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER,UMIGON
'rt @esuplicy: lula visita o instituto federal do vale do jequitinhonha e ̩ homenageado por estudantes ��_ ';;,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive,Positive
'rt @humbertocostapt: entrevista em montes claros �� r��dio itatiaia  #lulaporminasgerais https://tco/ea1hqymzfy';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral
'rt @jeffers70924408:  https://tco/x43audvjc2';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @lulapelobrasil: voc̻ tem que votar numa ideia, num bom programa, numa boa chapa ṇo em uma pessoa #lulaporminasgerais ';;",Positive,Positive,Positive,Positive,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
"'rt @lulapelobrasil: voc̻ tem que votar numa ideia, num bom programa, numa boa chapa ṇo em uma pessoa #lulaporminasgerais ';;",Positive,Positive,Positive,Positive,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @esuplicy: lula visita o instituto federal do vale do jequitinhonha e ̩ homenageado por estudantes ��_ ';;,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive,Positive
'rt @lulapelobrasil: a resposta que deixou lula sem palavras  v�_deo: ricardo stuckert #lulaporminasgerais  https://tco/otrov��_';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @jeffers70924408:  https://tco/x43audvjc2';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @lulapelobrasil: ou a gente acredita na educa̤̣o e faz investimento de verdade ou ṇo tem #lulaporminasgerais ';;,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"'rt @dilmaresiste: corta, corta e o rombo s�_ cresce #temerinaceitavel  a capa do site do valor, a�_ em cima, ṇo podia http��_';;",Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"'rt @lulapelobrasil: voc̻ tem que votar numa ideia, num bom programa, numa boa chapa ṇo em uma pessoa #lulaporminasgerais ';;",Positive,Positive,Positive,Positive,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
"'rt @ccambara2: t�� na hora da milit̢ncia abra̤ar  , colabore   #felizanivers��riolula https://tco/rajxoquxlm';;",Neutral,Neutral,Positive,Positive,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @lulapelobrasil: ou a gente acredita na educa̤̣o e faz investimento de verdade ou ṇo tem #lulaporminasgerais ';;,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @lulapelobrasil: a resposta que deixou lula sem palavras  v�_deo: ricardo stuckert #lulaporminasgerais  https://tco/otrov��_';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @ptbrasil: ao vivo: @lulapelobrasil em francisco s��  #lulaporminasgerais https://tco/c0sli3zxub https://tco/bv0mcwouwj';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @lulapelobrasil: a resposta que deixou lula sem palavras  v�_deo: ricardo stuckert #lulaporminasgerais  https://tco/otrov��_';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @deputadofederal: lula carrega o sonho e a esperan̤a de milh̵es de brasileir@s  #felizaniversariolula ��_ ';;,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @lulapelobrasil: eu aprendi na presid̻ncia que a coisa mais barata ̩ cuidar dos mais pobres #lulaporminasgerais ';;,Positive,Neutral,Negative,Neutral,Negative,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
"'rt @dep_padrejoao: feliz anivers��rio, @lulapelobrasil #felizanivers��riolula #luladay  #lulaporminasgerais @ptnacamara��_ ';;",Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Positive,Negative,Positive,Neutral,Positive,Neutral,Positive,Positive,Positive
"'rt @lulapelobrasil: voc̻ tem que votar numa ideia, num bom programa, numa boa chapa ṇo em uma pessoa #lulaporminasgerais ';;",Positive,Positive,Positive,Positive,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
"'rt @dep_padrejoao: feliz anivers��rio, @lulapelobrasil #felizanivers��riolula #luladay  #lulaporminasgerais @ptnacamara��_ ';;",Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Positive,Negative,Positive,Neutral,Positive,Neutral,Positive,Positive,Positive
'rt @deputadofederal: lula vem a�_   #lulaporminasgerais   #felizaniversariolula https://tco/j9tbpjryfz';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'al̫ povo de montes claros venham cantar o parab̩ns a voc̻ para o presidente que mudou o brasil #lulaporminasgerais  https://tco/aec1ljtqyt'',Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"'rt @nelsonpelegrino: parab̩ns, lula @lulapelobrasil #luladay #lula  https://tco/r2czsqful0';;",Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @deputadofederal: lula carrega o sonho e a esperan̤a de milh̵es de brasileir@s  #felizaniversariolula ��_ ';;,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
"'rt @marceloacoelho1: #luladay #happybirthlula #lula2018 #felizaniversariolula  #lulaporminasgerais pela gente, gente de f̩ e��_';;",Neutral,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive
'rt @ptbrasil: ao vivo: @lulapelobrasil em francisco s��  #lulaporminasgerais https://tco/c0sli3zxub https://tco/bv0mcwouwj';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @albertocantalic: financiamento coletivo   deixe sua contribui̤̣o nessa caminhadahttps://tco/gvx2sz4osj https://tco/zn��_';;,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'@zehche @dawkinsrush @dilmaresiste @mavsampaio @lelecoutz @leila_argollo @adrianasscamar1 @pahega @hdr_z7 @turquim5 @btheoneilove firme compan',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'rt @deputadofederal: lula carrega o sonho e a esperan̤a de milh̵es de brasileir@s  #felizaniversariolula ��_ ';;,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
"'rt @dilmaresiste: lula: esṭo vendendo o patrim̫nio do pa�_s #temerinaceitavel  em francisco s��, minas gerais, lula https:��_';;",Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'ivanricardi: rt albertocantalic: financiamento coletivo   deixe sua contribui̤̣o nessa caminhadaht��_ https://tco/mnpillyh6c';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"'rt @ccambara2: t�� na hora da milit̢ncia abra̤ar  , colabore   #felizanivers��riolula https://tco/rajxoquxlm';;",Neutral,Neutral,Positive,Positive,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @deputadofederal: lula carrega o sonho e a esperan̤a de milh̵es de brasileir@s  #felizaniversariolula ��_ ';;,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @deputadofederal: lula vem a�_   #lulaporminasgerais   #felizaniversariolula https://tco/j9tbpjryfz';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @deputadofederal: lula vem a�_   #lulaporminasgerais   #felizaniversariolula https://tco/j9tbpjryfz';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @ccambara2: t�� na hora da milit̢ncia abra̤ar  , colabore   #felizanivers��riolula https://tco/rajxoquxlm';;",Neutral,Neutral,Positive,Positive,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @dilmaresiste: cnbb pede povo na rua contra a corrup̤̣o #temerinaceitavel  conselho da confedera̤̣o nacional dos https��_';;,Neutral,Negative,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"'logo mais, lula participa de um grande ato em montes claros acompanhe pelas nossas redes #luladay    #lulaporminasgerais https://tco/adm4wnu66'",Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @lulapelobrasil: o que esse povo precisa ̩ de oportunidades #lulaporminasgerais ';;,Neutral,Neutral,Positive,Positive,Negative,Positive,Negative,Negative,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @deputadofederal: lula carrega o sonho e a esperan̤a de milh̵es de brasileir@s  #felizaniversariolula ��_ ';;,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @ronaldolivreiro: ao vivo - entrevista em montes claros �� r��dio itatiaia  #lulaporminasgerais https://tco/slxt7zsin7 htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral
'rt @woodstock_59:  entrevista em montes claros �� r��dio itatiaia  #lulaporminasgerais assista na integra_���_���_����_ ';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral
'rt @dilmaresiste: pode ir preparando aquele feij̣o preto eu to voltando ���   #lulaporminasgerais https://tco/8jxrfw1jrl';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"'rt @ccambara2: t�� na hora da milit̢ncia abra̤ar  , colabore   #felizanivers��riolula https://tco/rajxoquxlm';;",Neutral,Neutral,Positive,Positive,Positive,Positive,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@lulapelobrasil firme companheiro ';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Negative,Neutral,Neutral,Neutral
'rt @deputadofederal: lula vem a�_   #lulaporminasgerais   #felizaniversariolula https://tco/j9tbpjryfz';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @ptdeminas: #parab̩nslula #lulaporminasgerais  #ptdeminas https://tco/zvh9tqvxiw';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @esuplicy: lula visita o instituto federal do vale do jequitinhonha e ̩ homenageado por estudantes ��_ ';;,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive,Positive
'rt @lulapelobrasil: a caravana  visitou nesta quinta-feira (26) a cidade mineira de salinas #lulaporminasgerais  fotos:��_ ';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @lulapelobrasil: a resposta que deixou lula sem palavras  v�_deo: ricardo stuckert #lulaporminasgerais  https://tco/otrov��_';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
' tem forte entrevero com carolina #pimentel https://tco/7ifkywqieh #lula2018 na cadeia #mg #temer #lavajato #pf';;,Positive,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Neutral,Neutral,Positive,Negative,Neutral,Positive,Positive,Positive,Neutral,Neutral
'contribua                                                                                     https://tco/dyg0lntb1q';;,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"'rt @ccambara2: t�� na hora da milit̢ncia abra̤ar  , colabore   #felizanivers��riolula https://tco/rajxoquxlm';;",Neutral,Neutral,Positive,Positive,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @albertocantalic: financiamento coletivo   deixe sua contribui̤̣o nessa caminhadahttps://tco/gvx2sz4osj https://tco/zn��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"'rt @ccambara2: t�� na hora da milit̢ncia abra̤ar  , colabore   #felizanivers��riolula https://tco/rajxoquxlm';;",Neutral,Neutral,Positive,Positive,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula https://tco/7qlxoo6w1x';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @deputadofederal: lula vem a�_   #lulaporminasgerais   #felizaniversariolula https://tco/j9tbpjryfz';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @albertocantalic: contribua                                                                                     https://t��_';;,Neutral,Neutral,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'albertocantalic: contribua                                                                         ��_ https://tco/ew7c7axxq8';;,Neutral,Neutral,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @robertaandradee: sem medo de ser feliz  lula em ara̤ua�_ no vale do jequitinhonha  #timelula   https://tco/jern7iu1x2';;,Positive,Negative,Positive,Positive,Negative,Positive,Positive,Negative,Positive,Neutral,Positive,Neutral,Neutral,Positive,Neutral,Positive,Positive,Positive
'rt @deputadofederal: lula carrega o sonho e a esperan̤a de milh̵es de brasileir@s  #felizaniversariolula ��_ ';;,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @deputadofederal: lula vem a�_   #lulaporminasgerais   #felizaniversariolula https://tco/j9tbpjryfz';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @gleisi: lula visita a cidade de rubelita  #lulaporminasgerais https://tco/iqnheigqld';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Neutral,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @lulapelobrasil: a caravana  visitou nesta quinta-feira (26) a cidade mineira de salinas #lulaporminasgerais  fotos:��_ ';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @albertocantalic: financiamento coletivo   deixe sua contribui̤̣o nessa caminhadahttps://tco/gvx2sz4osj https://tco/zn��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'melhor presidente que o brasil j�� teve _�ԏ_�ԏ_�ԏ_�ԏ #luladay   https://tco/lfxygixwap';;,Neutral,Positive,Neutral,Neutral,Positive,Positive,Neutral,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'parab̩ns @lulapelobrasil  que essa visita v�� at̩ vc o mais r��pido poss�_vel #luladay #lula  https://tco/gvr7i4it1w';;,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @deputadofederal: lula carrega o sonho e a esperan̤a de milh̵es de brasileir@s  #felizaniversariolula ��_ ';;,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
"'rt @dilmaresiste: ap�_s comprar deputados para se safar, temer gera maior rombo da hist�_ria #temerinaceitavel  https://tc��_';;",Negative,Negative,Negative,Negative,Negative,Positive,Neutral,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"'rt @ptnosenado: #lulaporminasgerais|trafegue,virtualmente,com o ex-presidente lula por mais um roteiro da caravana  _��� https:��_';;",Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @btsandtricolor: melhor presidente que o brasil j�� teve _�ԏ_�ԏ_�ԏ_�ԏ #luladay   https://tco/lfxygixwap';;,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @btsandtricolor: melhor presidente que o brasil j�� teve _�ԏ_�ԏ_�ԏ_�ԏ #luladay   https://tco/lfxygixwap';;,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
"'rt @ptnosenado: #lulaporminasgerais|trafegue,virtualmente,com o ex-presidente lula por mais um roteiro da caravana  _��� https:��_';;",Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @compartilhe13: ele ̩ o cara feliz anivers��rio lula #luladay  https://tco/jylr3va3dl';;,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Negative,Positive,Neutral,Positive,Positive,Positive,Positive,Positive
'com o ex prefeito fernando haddad e dep reginaldo lopes em montes claros com   https://tco/yyy3cwa8xw';;,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @dilmaresiste: urgente: liminar suspende leil̵es do pr̩ sal nesta sexta #temerinaceitavel  #dr dilma resistente https://t��_';;,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @compartilhe13: ele ̩ o cara feliz anivers��rio lula #luladay  https://tco/jylr3va3dl';;,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Negative,Positive,Neutral,Positive,Positive,Positive,Positive,Positive
'rt @ptbrasil: ao vivo: @lulapelobrasil em francisco s��  #lulaporminasgerais https://tco/c0sli3zxub https://tco/bv0mcwouwj';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @esuplicy: lula visita o instituto federal do vale do jequitinhonha e ̩ homenageado por estudantes ��_ ';;,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive,Positive
'rt @chezeguevara: colabore com a caravana    #financiamentocoletivo *  divulgue e compartilhe  https://tco/zlnegb1zze https��_';;,Neutral,Neutral,Positive,Neutral,Neutral,Positive,Positive,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @dilmaresiste: lula: esṭo vendendo o patrim̫nio do pa�_s #temerinaceitavel  https://tco/oxyujjyd5p via @brasil247';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'ainda ṇo votou corra depois d̻ #rt pra seus seguidores tamb̩m votarem #luladay #lulaporminasgerais  https://tco/boaxaieie0';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'parab̩ns ao grande lula sa̼de e paz @lulapelobrasil  https://tco/oucozajrkc';;,Positive,Neutral,Positive,Positive,Positive,Positive,Neutral,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral
'rt @cristianominas: com lula em ara̤ua�_ #caravana #lulaemminas  https://tco/lxidk2gaky';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @albertocantalic: financiamento coletivo   deixe sua contribui̤̣o nessa caminhadahttps://tco/gvx2sz4osj https://tco/zn��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @andrequintaopt: estamos juntos a caravana pelo resgate a cidadania - maflavia @lulapelobrasil #lulaporminasgerais  htt��_';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral
'rt @cristianominas: alegria de estar no palanque com lula em ara̤ua�_ e poder deixar o meu abra̤o #lulaporminasgerais ��_ ';;,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @dorfofborges: parab̩ns ao grande lula sa̼de e paz @lulapelobrasil  https://tco/oucozajrkc';;,Positive,Neutral,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral
