Original Lines,OPINIONLEXICON,SENTISTRENGTH,SOCAL,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER,UMIGON
'rt @denisesplima1: mais burrice ainda   https://tco/afgpcquxho',Negative,Negative,Neutral,Negative,Positive,Neutral,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'rt @alefrotabrasil: lula só se fode marcelo odebrecht avisa q as propinas de lula vão  muito além das planilhas ',Neutral,Negative,Neutral,Neutral,Negative,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Negative
'@blogdojefferson  ?? @trf4_oficial',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'rt @oliveira27m: muita bondade da odebrecht, desinteressada#bastadecorruptos  https://tco/49pmm1ddkb'""",Positive,Positive,Positive,Neutral,Positive,Positive,Negative,Positive,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'@trf4_oficial ?? ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'será que #lula vai dizer que os recibos foram falsificados pelo banco que os emitiu   https://tco/9usrge58q1',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @direita_blog: “o padrinho era emilio” #oantagonista   https://tco/hxtn8b64vq https://tco/kgl6wvv54r',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'alguém deve ser responsabilizado   #bastadecorrupção https://tco/rwgcqs0ncn',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Positive,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @oliveira27m: alguém deve ser responsabilizado   #bastadecorrupção https://tco/rwgcqs0ncn',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @oliveira27m: alguém deve ser responsabilizado   #bastadecorrupção https://tco/rwgcqs0ncn',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @oliveira27m: alguém deve ser responsabilizado   #bastadecorrupção https://tco/rwgcqs0ncn',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'vai ter ptista idiota dizendo que é falso, mas os do aluguel com datas erradas vão dizer que foi ano bissexto  https://tco/q33kltgpmo'""",Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Neutral
'#putakeupariu não basta um foram 2 recibos vencidos em data inexistente  https://tco/y7j6zwoa2s',Neutral,Neutral,Negative,Neutral,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'falsificações amadoras vão pesar contra a defesa de lulaaté datas q não existem foram inventados   https://tco/2ar0ytbhmk',Neutral,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Negative,Neutral
'rt @vieirabazilio: falsificações amadoras vão pesar contra a defesa de lulaaté datas q não existem foram inventados   https:…',Neutral,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Negative,Neutral
'rt @julietapedrosa:  https://tco/uktbq5zhwn',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'santa burrice  imediatamente https://tco/e77o0uyb5d',Negative,Negative,Negative,Negative,Positive,Neutral,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'rt @spd_33: ??sabe fazia um tempo que não dizia isso desse jeito tava sentindo falta ??????     se você concor… ',Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'hahahahaha  https://tco/8yshmfnnmo',Neutral,Positive,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive
'rt @spd_33: ??sabe fazia um tempo que não dizia isso desse jeito tava sentindo falta ??????     se você concor… ',Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @spd_33: ??sabe fazia um tempo que não dizia isso desse jeito tava sentindo falta ??????     se você concor… ',Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'#lavajato bora colocar zé dirceu na cadeia #luladrão, você é o próximo   https://tco/vkmlsozanv'""",Neutral,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @alefrotabrasil: lula só se fode marcelo odebrecht avisa q as propinas de lula vão  muito além das planilhas ',Neutral,Negative,Neutral,Neutral,Negative,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Negative
'maravilha  https://tco/bf1osqax3g',Neutral,Neutral,Positive,Positive,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @ricabudi: olha só @blogdojefferson   https://tco/ugjjtj30dh',Neutral,Neutral,Positive,Neutral,Positive,Positive,Neutral,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'@democratasim pessoas de boa índole não se misturam com vagabundos ',Positive,Neutral,Neutral,Positive,Neutral,Positive,Negative,Neutral,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'@cirogomes @ajulysantos @twitterbrasil #pergunteaociro  voce se sente a vontade em um partido que apoiou  e a ditadura de nicolas maduro na ve',Positive,Positive,Neutral,Positive,Positive,Positive,Negative,Neutral,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Positive,Neutral
'rt @jaimenc: 2011: lula descansa em seu sítio em atibaia com visita de dilma  mentira tem perna curta  https://tco/774nyhp8…',Negative,Neutral,Negative,Negative,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'alguém tem que ser preso https://tco/oc4hgdstlz  ',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'trf aumenta pena de josé dirceu para 30 anos de prisão e absolve vaccari ?????????? ',Negative,Negative,Neutral,Negative,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
' #sergiomoro #lavajato já passou da hora de prender esse meliante https://tco/54dhymgvkr',Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'ainda continuo sem entender o que falta para mandar o chefe maior dessa organização criminosa denominada pt para a prisão  https://tco/228r',Negative,Positive,Negative,Negative,Positive,Positive,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Negative,Negative,Negative
'rt @oliveira27m: alguém deve ser responsabilizado   #bastadecorrupção https://tco/rwgcqs0ncn',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'na hora de roubar sobram dedos; na hora de falsificar recibos, faltam dedos, errando na conta  #ptnuncamais https://tco/ysztjnhjyi'""",Negative,Negative,Neutral,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral
' https://tco/4arkdjysma',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'https://tco/iplshn2xpg justiça finalmente sendo feita, agora falta o chefe @trf4_oficial  @sandrarcreyes @lidioandradejr'""",Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Positive,Positive,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'@blogdojefferson façam perícia nesses recibos porque duvido da veracidade deles  ',Negative,Negative,Neutral,Neutral,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'@desesquerdizada @lulapelobrasil #segueojogo  #euapoiomoro #ptnuncamais https://tco/graf5wctim',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'@trf4_oficial muito bom terem condenado dirceu mas e o vaccari vão soltar o tesoureiro ladrão, hein '""",Positive,Positive,Neutral,Negative,Positive,Positive,Negative,Negative,Positive,Positive,Negative,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral
"""', dirceu, temer, dilma, aécio e seus comparsas também urgente: trf-4 aumenta pena de dirceu https://tco/jvwk7yw38h'""",Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
' https://tco/25yoz0qzyo',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'https://tco/zlw24vz5xn á justiça no brasil não é levada a sério  @lulapelobrasil quer enganar quem @mpf_pgr',Negative,Negative,Positive,Positive,Negative,Positive,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
"""'alô juiz moro, prende o zé canalha logo ou ele vai cumprir a aposentadoria em cuba, kkk , dirceu,temer e seus comparsas também'""",Negative,Negative,Neutral,Negative,Negative,Positive,Positive,Negative,Neutral,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"""'trf4 pesa a mão sobre a mente criminosa do pt, logo chegará a vez de lula        #ptextinçãojá https://tco/6fi9bzwlfj'""",Negative,Negative,Negative,Positive,Positive,Positive,Positive,Negative,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"""'alô juiz moro, prende o zé canalha logo ou ele vai cumprir a aposentadoria em cuba, kkk , dirceu,temer e seus comparsas também https://tco'",Negative,Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Neutral,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'marcelo odebrecht diz que pagamentos a lula vão além dos que foram lançados na planilha italiano #sorocaba  #lavajato #moro',Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'@dariojjunior @cleberbuneko alô juiz moro, prende o zé canalha logo ou ele vai cumprir a aposentadoria em cuba, kkk , dirceu,temer e seus c'",Negative,Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Neutral,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'a justiça no brasil não é levada a sério  pelo fim da impunidade @ppreacarn @belcarvalho5 @justbira @profeborto @catharinah16 https://tco/',Negative,Neutral,Negative,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Negative,Negative,Positive,Neutral
'rt @titoporto10: https://tco/zlw24vz5xn á justiça no brasil não é levada a sério  @lulapelobrasil quer enganar quem @mpf_…',Negative,Negative,Positive,Positive,Negative,Positive,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'rt @sandelai: @blogdojefferson façam perícia nesses recibos porque duvido da veracidade deles  ',Negative,Negative,Neutral,Neutral,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'rt @julietapedrosa:  https://tco/4arkdjysma',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'com toda certeza lulladrão seus assessores, muitos #bastadecorruptos https://tco/wmekd7wwj9'""",Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @titoporto10: a justiça no brasil não é levada a sério  pelo fim da impunidade @ppreacarn @belcarvalho5 @justbira… ',Negative,Neutral,Negative,Positive,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Positive,Neutral,Neutral,Negative,Negative,Positive,Neutral
'isso é crime  @lulapelobrasil #cadeia pelo fim da impunidade @iaragb @sandrabrasilia @virginiasousa @idelmondes https://tco/m9sauqwn25',Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Positive,Negative,Negative,Neutral
'@diogomainardi boa ',Positive,Positive,Neutral,Positive,Neutral,Positive,Positive,Neutral,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'o brasil precisa seguir em frente chega glamourizar bandidos infames  lugar de criminoso condenado chefe de quadrilha é preso  https://tco/xk',Negative,Neutral,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
'@fitzca nem a gangue que ele chama de família sabedaqui há muitos anos esse dinheiro sem dono vai aparecer ',Positive,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @titoporto10: a justiça no brasil não é levada a sério  pelo fim da impunidade @ppreacarn @belcarvalho5 @justbira… ',Negative,Neutral,Negative,Positive,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Positive,Neutral,Neutral,Negative,Negative,Positive,Neutral
'@vicente_candido reforma política é acabar com várias regalias que vocês possuem de forma abusiva  #foratemer',Positive,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Negative,Negative,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @titoporto10: isso é crime  @lulapelobrasil #cadeia pelo fim da impunidade @iaragb @sandrabrasilia @virginiasousa… ',Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
'rt @titoporto10: a justiça no brasil não é levada a sério  pelo fim da impunidade @ppreacarn @belcarvalho5 @justbira… ',Negative,Neutral,Negative,Positive,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Positive,Neutral,Neutral,Negative,Negative,Positive,Neutral
'@o_antagonista aposto em recibo falso ainda mais porque novembro e junho não tem 31 dias  queremos  já',Negative,Negative,Neutral,Neutral,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Negative
' @lulapelobrasil safado mentiroso  #eupoderia morar em um brasil sem impunidade https://tco/07e2kuevw4',Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
"""'rt @marimpnetto: alô juiz moro, prende o zé canalha logo ou ele vai cumprir a aposentadoria em cuba, kkk , dirceu,temer… '""",Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Neutral,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @titoporto10: a justiça no brasil não é levada a sério  pelo fim da impunidade @ppreacarn @belcarvalho5 @justbira… ',Negative,Neutral,Negative,Positive,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Positive,Neutral,Neutral,Negative,Negative,Positive,Neutral
"""'rt @ritaoli36702816: https://tco/iplshn2xpg justiça finalmente sendo feita, agora falta o chefe @trf4_oficial  @sandrarcreye…'""",Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Positive,Positive,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'o que na verdade interessa é procrastinar o andamento processual #bastadecorruptos https://tco/yzof8zt7tj',Positive,Negative,Positive,Positive,Positive,Positive,Positive,Neutral,Positive,Negative,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'o brasil precisa seguir em frente chega glamourizar bandidos infames lugar de criminoso condenado chefe de quadrilha é preso  https://tco/5hl',Negative,Neutral,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
' https://tco/pgqykwel9z',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
' #lavajato basta de impunidade https://tco/0heru3ev9b',Negative,Neutral,Negative,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'só não é burro pra saquear o país e enganar os seus eleitores  @ptbrasil @lulapelobrasil @trf4_oficial @chobasb @reis04reis https://tco/9d',Negative,Negative,Negative,Neutral,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'rt @alefrotabrasil: lula só se fode marcelo odebrecht avisa q as propinas de lula vão  muito além das planilhas ',Neutral,Negative,Neutral,Neutral,Negative,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Negative
'rt @somerlux: @humbertocostapt  #rockinrio2017 #rockinrio  #ptroubouinibidores anfepramona femproporex mazind… ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive
"""'cadeia para josé dirceu, já #destruaoforodesp #esquerdanuncamais  https://tco/x0kzinggoe'""",Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
' https://tco/2gkyomgxqi',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @ritaoli36702816: só não é burro pra saquear o país e enganar os seus eleitores  @ptbrasil @lulapelobrasil… ',Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'rt @rodrigocmilena: @ptbrasil @lulapelobrasil esse é o cenário que luladrão ganha em todas as pesquisas  https://tco/j1jpvjh…',Positive,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral
'rt @alefrotabrasil: lula só se fode marcelo odebrecht avisa q as propinas de lula vão  muito além das planilhas ',Neutral,Negative,Neutral,Neutral,Negative,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Negative
'@macelonaccarato @dlcioblack @blogdonoblat #somostodosmourao #sosffaa  #intervencaomilitarja https://tco/ckswo3rfao',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
' odebrecht diz que valores a lula superam os marcados em planilha  https://tco/oqzmcmwwen',Neutral,Positive,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Positive,Positive,Neutral,Positive
'#gotrump  #foratemer #bolsonaro2018 https://tco/urlyba5xjg',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'volta pra jaula zé dirceu #tocommoro ',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@jesusjoliveira2 @dlcioblack @blogdonoblat #somostodosmourao #sosffaa  #intervencaomilitarja https://tco/gsczjbnfgk',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@claudiopavao @dlcioblack @blogdonoblat #somostodosmourao #sosffaa  #intervencaomilitarja https://tco/xurlubaem4',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@edsbral @dlcioblack @blogdonoblat #somostodosmourao #sosffaa  #intervencaomilitarja https://tco/wpknbsjof9',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#gotrump  #foratemer #bolsonaro2018 https://tco/j8jt67wzpm',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@mfchies @dlcioblack @blogdonoblat #somostodosmourao #sosffaa  #intervencaomilitarja https://tco/ehluktykps',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'?? ???? #revoltadosonline no front ?? ?? #compartilhe  use a hashtag   juntos somos mais fortes e com https://tco/4ll5jngye0',Positive,Negative,Positive,Neutral,Positive,Positive,Positive,Neutral,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@lenacasagrande @dlcioblack @revistaepoca #somostodosmourao #sosffaa  #intervencaomilitarja https://tco/b4vwuuyuvb',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#gotrump  #foratemer #bolsonaro2018 https://tco/khihqvuev1',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#encontro letícia sabatela apoiadora da corrupção sabe gritar fora temer ms não grita  hipócrita',Positive,Negative,Neutral,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Positive,Negative,Neutral,Positive
'rt @ritaoli36702816: só não é burro pra saquear o país e enganar os seus eleitores  @ptbrasil @lulapelobrasil… ',Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'@roxmo @dlcioblack #somostodosmourao #sosffaa  #intervencaomilitarja https://tco/fovi4eytew',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
' https://tco/tkfybxswxk',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@blogdojefferson @dlcioblack #somostodosmourao #sosffaa  #intervencaomilitarja https://tco/lbyoklzmhe',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @bhuoriescaussoy: odebrecht entrega recibos de doação de r$ 4 mi ao instituto lula  https://tco/03esqemgm2',Neutral,Neutral,Positive,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @ritaoli36702816: só não é burro pra saquear o país e enganar os seus eleitores  @ptbrasil @lulapelobrasil… ',Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'@augustosnunes @dlcioblack #somostodosmourao #sosffaa  #intervencaomilitarja https://tco/8fbmjcuq8f',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@sandrarcreyes ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'rt @sandrarcreyes: lula apresentou recibo de aluguel c/ data inexistente, ou seja falso prendam logo esse sapo barbudo   htt…'""",Negative,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @luiztenda: @sandrarcreyes ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@lulapelobrasil  @policiafederal @mpf_pgr @stf_oficial #acordabrasil https://tco/x9qwkhqm67',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#gotrump  #foratemer #bolsonaro2018 https://tco/xbhd6jqz29',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#gotrump  #foratemer #bolsonaro2018 https://tco/cworugxzje',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@lulapelobrasil  safado mentiroso https://tco/7xtf1damgr',Negative,Negative,Negative,Negative,Negative,Positive,Negative,Neutral,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'#gotrump  #foratemer #bolsonaro2018 https://tco/hrrl4mirvq',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
