Original Lines,OPINIONLEXICON,SENTISTRENGTH,SOCAL,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER,UMIGON
'#foratemer  #foracorruptos #bolsonaropresidente https://tco/x8zy2r4ncb',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'??que país é esse é a porra do brasil #foratemer  #foradilma #foratodoseles @capitalinicial ❤️?? #rockinrio #rockinrionomultshow',Negative,Neutral,Neutral,Neutral,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Positive
'@carlosbolsonaro só faltou o  #capitalinicialnomultishow',Negative,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Negative,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative
'rt @crixtal7: relembrar é preciso @mpf_pgr janot ??@lulapelobrasil  @smcristalina @aruthcao @paulaargollo @dasilva86… ',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'#capitalinicialnomultishow ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#capitalinicialnomultishow  @dinhoouropreto @capitalinicial',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'@roxmo @luizcarlosrns ouvi tanto #foratemer nesse rock um lixo, mas nenhum , @tvgloborio  não deixa porque será ??'""",Neutral,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'só faltou o  https://tco/qzrlycvisz',Negative,Neutral,Positive,Neutral,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative
'#foratemer  #foraaécioneves @pmdb_nacional @ptbrasil @rede45 https://tco/zxbla5bgvl',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @anacerqueira1: #capitalinicialnomultishow  @dinhoouropreto @capitalinicial',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#capitalinicialnomultishow  https://tco/gkdcb2vsjv',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @anacerqueira1: #capitalinicialnomultishow  https://tco/gkdcb2vsjv',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@anaamelialemos @lucilenemarcond esse partido corrupto deveria se preocupar com seus feitos ',Negative,Negative,Neutral,Positive,Negative,Positive,Negative,Neutral,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Negative
' https://tco/b6yzrlkasb',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @ezequiasns:  tiranos inimigos da pátria investiram na infra-estrutura dos países vizinhos https://tco/aevzx6usgp',Negative,Negative,Negative,Neutral,Neutral,Positive,Negative,Negative,Negative,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'@uol ele dedicou a dilma e disse #foratodos, só esqueceu do  @dinhoouropreto @capitalinicial'""",Neutral,Positive,Positive,Positive,Positive,Positive,Negative,Negative,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral
"""'rt @anacerqueira1: @uol ele dedicou a dilma e disse #foratodos, só esqueceu do  @dinhoouropreto @capitalinicial'""",Neutral,Positive,Positive,Positive,Positive,Positive,Negative,Negative,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral
"""'#rockinrionomultishow  a hora e a vez do sepultura, a maior banda do brasil '""",Neutral,Negative,Neutral,Positive,Positive,Positive,Negative,Neutral,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'@g1 eu esperando um  nessa onda de protestos do rock in rio, vai vendo?????? https://tco/bld7o1ltal'""",Negative,Neutral,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @ezequiasns:  tiranos inimigos da pátria investiram na infra-estrutura dos países vizinhos https://tco/aevzx6usgp',Negative,Negative,Negative,Neutral,Neutral,Positive,Negative,Negative,Negative,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'indescritível ?? #foratemer   #lulanuncamais #éaporradobrasil em rockin rio -… https://tco/ocsduqtzvt',Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @ezequiasns:  tiranos inimigos da pátria investiram na infra-estrutura dos países vizinhos https://tco/aevzx6usgp',Negative,Negative,Negative,Neutral,Neutral,Positive,Negative,Negative,Negative,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @ezequiasns:  tiranos inimigos da pátria investiram na infra-estrutura dos países vizinhos https://tco/aevzx6usgp',Negative,Negative,Negative,Neutral,Neutral,Positive,Negative,Negative,Negative,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@estadao @fausto_macedo lugar de ladrao é na cadeia ',Neutral,Negative,Neutral,Negative,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Negative,Positive,Negative,Neutral
'rt @paulacamara_: esquerda já traça cenário para 2018 sem lula   https://tco/qztdjhawet',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@castroluanna @martoreserva hahahahahahahahajajajajjahhahaha  #chupaaa #dilmafora   chora petralha de merda',Neutral,Neutral,Neutral,Neutral,Negative,Negative,Negative,Neutral,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
"""'@folha foi um dos piores rock in rio dos últimos tempos, pouco rock, muita babaquice e produção esquerdista #foratemer  #foratodos'""",Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Neutral,Neutral,Neutral,Negative,Negative,Neutral
'@epocanegocios ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@tenha_do_de_nos @g1 só faltou dizer amém ao deus lula #luladrão ',Negative,Neutral,Neutral,Positive,Neutral,Positive,Neutral,Negative,Positive,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @ezequiasns:  https://tco/yjxyxdpo85',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'@trf4_oficial quando um condenado oferece perigo à sociedade, não é preso perigo não é somente físico '""",Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
"""'rt @villamarcovilla: dilma, onde foi parar o trem-bala  #chegadeimpunidade #chegadecorrupção #marcoantoniovilla #jornaldacultura ht…'""",Neutral,Negative,Neutral,Negative,Neutral,Positive,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"""'rt @heritonsilva_82: @g1 eu esperando um  nessa onda de protestos do rock in rio, vai vendo?????? https://tco/bld7o1ltal'""",Negative,Neutral,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
' https://tco/2az4ndjnqs',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'ela ajudo quebra o país perde dinheiro vou fala onde entra na papuda a cela tem o mesmo numero pt  https://tco/na4amezhxo',Positive,Negative,Neutral,Negative,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Negative
'rt @titoporto10:  https://tco/2az4ndjnqs',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @ezequiasns:  https://tco/9v06gth8ve',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@alefrotabrasil @cleide_mariana @dinhoouropreto poderia ter falado  e apoiar o juiz sérgio moro',Positive,Positive,Neutral,Neutral,Positive,Positive,Positive,Neutral,Positive,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@exame #lulachefedaorcrim     #somostodosmoro',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@veja mentira#lulanaprisao',Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral
"""'e a inocência, alguem viu por ai   https://tco/qwmikxgitk'""",Neutral,Positive,Positive,Neutral,Neutral,Positive,Negative,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'lascou   https://tco/q3byvmg6dj',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'viva @dinhoouropreto  #esquerdanuncamais #destruaoforodesp  https://tco/tsporrkga7',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'@ricardoeduard10 @josemedeirosmt ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'hihihi    https://tco/ljk0isjgrs',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@gabrlelplnhelro @bordinvania faltou o   ',Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative
'lula eh uma fraude na eleições de 2018 fraude eleitoral eh crime ne   https://tco/ukig1s2ou2',Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Positive,Negative,Negative,Negative
'@mariosabinof não precisa ampliar ler da nenhuma só prende o lula e destrói o foro de sp o resto é mimimi inútil #esquerdanuncamais ',Negative,Negative,Neutral,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral
'@mariosabinof não precisa ampliar merda nenhuma só prende o lula e destrói o foro de sp o resto é mimimi inútil #esquerdanuncamais ',Negative,Negative,Neutral,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Negative,Negative,Negative
'rt @izidiooliver: hihihi    https://tco/ljk0isjgrs',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @hellblazer2014: rt a causa e consequência e a impunidade  https://tco/qx6voovnh2',Negative,Neutral,Negative,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'@ptbrasil e quantas troladas galera do mal petralhada corrupta #lulacondenado  ',Negative,Negative,Neutral,Negative,Negative,Positive,Neutral,Neutral,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Neutral
' https://tco/sxff571k25',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'@blogdojefferson disputar eleição, o cacete '""",Neutral,Negative,Neutral,Neutral,Positive,Positive,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'poxa, @dinhoouropreto , faltou  , né valeu o show #forçamoro'""",Negative,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@jcoarglea @blogdojefferson concordo brasil não merece o risco prefiro  antes da eleição',Positive,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Positive,Positive,Positive,Neutral
'@alex_borges chega logo outubro de 2018 para essas cantoras pararem de encher o saco #destruaoforodesp #esquerdanuncamais ',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
"""'é amanhã que venha ??  sem mais delonga,  por favor obrigada e boa night https://tco/ioxbwycpkv'""",Positive,Neutral,Positive,Positive,Negative,Positive,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Neutral,Positive,Positive,Positive,Neutral
"""'@carlapola @blogdojefferson verdade e tem mais: com essas urnas eletrônicas, sem voto impresso é melhor não arriscar '""",Positive,Neutral,Positive,Positive,Negative,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Positive,Neutral
"""'@alex_borges no dia em que meterem um #lulavtnc ou  talvezmas por hora, com ameaça de perderem todas as tetassão uns cantores de pizzaria'""",Negative,Negative,Negative,Neutral,Negative,Positive,Positive,Negative,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
"""'@multishow @dinhoouropreto @capitalinicial na próxima não esquece  e as tropas cara estão aí a nosso pedido, ok'""",Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'mais um malandro petista apelando para o foro @stf_oficial  https://tco/ohl8vtmz3k',Positive,Negative,Neutral,Neutral,Positive,Positive,Negative,Positive,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'@ptbrasil @lulapelobrasil ',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'esse canalha tem que estar fora de todas as eleições @rosangela_bolze  https://tco/hr1g48yuj3',Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'@veja kkkk até mesmo eles sabem que lula vai ser preso e estão preparando outro candidato  já é realidade',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Negative,Neutral,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'rt @esdras_s_castro: @veja kkkk até mesmo eles sabem que lula vai ser preso e estão preparando outro candidato  já é rea…',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Negative,Neutral,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
"""'obrigada, obrigada, obrigada  https://tco/qqavrqbky7'""",Positive,Positive,Positive,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive,Neutral
"""'rt @mimcaris: quando você acha que não tem como piorar, mas no brasil nada é impossível #eleições2018  #foratemer… '""",Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'esquerda já traça cenário sem lula na disputa presidencial https://tco/kqyuhvd0fy ',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @oliveraoliva: só dá fora  https://tco/y92q1fhq2x https://tco/09bun6cv6i',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'@ptbrasil as pesquisas de vocês vem do além ',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'rt @neusamandrade: hoje é dia fazer isso virar viral  @letraslimitadas @o_antagonista @marisascruz @aeciofaraujo https://tco/…',Neutral,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
"""'rt @sodeboabrazil: perseguição ódio de classe povo aplaude e quer  a máscara caiu acabou a robalheira cai na real, a… '""",Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Neutral,Neutral,Positive,Negative,Neutral,Neutral
"""'prisão perpétua é o que lula merece e urgente, é mais um que já encheu o saco @rosangela_bolze  https://tco/a8ecxawfmn'""",Negative,Negative,Negative,Positive,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral
"""'gleisi é uma das políticas mais idiotas que eu já vi, cadeia pra essa vagabunda @rosangela_bolze  https://tco/fptlcwc1cw'""",Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
"""'quem são esses 6% de idiotas que desaprovam moro lula, gleisi, lindbergh, vanessa, fatima e outros imbecis esquerdistas  https://tco/ewohjbz'",Positive,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Negative
' https://tco/5zt7q1ytv1',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @titoporto10:  https://tco/5zt7q1ytv1',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'da série ufa estou com a maioria ??????  #lulapreso https://tco/inv21e15tu',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'rt @bhuoriescaussoy: nos bastidores, pt e esquerda se preparam para lula fora de 2018 a nação brasileira agradece  https://t…'""",Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
' https://tco/gkytl2use7',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'@rosevplb mas é claro que a perpétua vagabundo, safado merece notar na cadeia  #lulapresó #lulajaprajaula'""",Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"""'@rosevplb mas é claro que a perpétua esse vagabundo, safado deve mofar na cadeia  #lulapreso #lulanajaula'""",Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral
"""'ansiosamente aguardando o será que @inst_lula perde o emprego e @dilmabr, vai junto  september 24, 2017 at 09:05am'""",Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'rt @neusamandrade: hoje é dia fazer isso virar viral  @letraslimitadas @o_antagonista @marisascruz @aeciofaraujo https://tco/…',Neutral,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @titoporto10:  https://tco/gkytl2use7',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'retweeted  (@flordelotus05):  @yury_sales @nirdop @sbrjjo @gilzaky @nopontodofato @salseira https://tco/osirveletm',Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral
'o rhcp vai fechar o show com uma foice esses comunistas  #luladrao https://tco/ais0enm5wg',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @raphaelscostarj: esquerda já traça cenário sem lula na disputa presidencial https://tco/kqyuhvd0fy ',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'@bbcbrasil amém boicotem também as esferas estaduais e municipais, estarão fazendo um enorme bem ao país '""",Positive,Neutral,Positive,Positive,Negative,Positive,Positive,Neutral,Positive,Negative,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
' #lulapresoevotoimpresso #tenhonojodessagente https://tco/cpxqv2zn8j',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @ingridspbr:  #lulapresoevotoimpresso #tenhonojodessagente https://tco/cpxqv2zn8j',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @ingridspbr:  #lulapresoevotoimpresso #tenhonojodessagente https://tco/cpxqv2zn8j',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
' - #ptnuncamais esquerda já traça cenário sem lula na disputa presidencial  veja mais em https://tco/9dtilo3rut',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @ingridspbr:  #lulapresoevotoimpresso #tenhonojodessagente https://tco/cpxqv2zn8j',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'@bbcbrasil oxi, se hoje tem gente que acredita no lula, imagina nessa época, fácil enganar '""",Positive,Negative,Negative,Positive,Positive,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral
"""'triste essa injustiça nossa de cada dia  #dilmanacadeia #aecionacadeia  #dirceunacadeia #temernacadeia padilha, mercadante https://tco/psnho'",Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Negative,Neutral,Negative,Negative,Negative
"""'seja de direita ou esquerda, todo político merece escutar esse hino  #foratemer    #foradilma  #foratodos ladrão https://tco/ur43rqu9zh'""",Positive,Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Negative,Positive,Negative,Neutral
'não ouvi falar  e ouvi reclamar dos militares em ação dispostos a morrer pela proteção do povo comuna lixo https://tco/jnizzmmqpz',Positive,Negative,Negative,Positive,Neutral,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'lembrando que ele reclamou dos militares que estão a serviço do povo mais um comuna caviar oportunista #intervenção_militar  https://tco/p',Negative,Negative,Neutral,Positive,Neutral,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'hora nenhuma eu vi no #rockinrio manifestações a favor da lava jato, do sérgio moro, gritos de  ou , só mimimi esquerda'""",Positive,Negative,Neutral,Positive,Neutral,Positive,Positive,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Positive
"""'o que eu não vi no #rockinrio: manifestações a favor da lava jato, do sérgio moro, gritos de  ou , só mimimi da esquerda'""",Positive,Negative,Positive,Positive,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'#gunsnrosesnorockinrio2017  a melhor música pra mim do @capitalinicial foi que país é esse #foratemer ',Positive,Neutral,Neutral,Positive,Positive,Positive,Positive,Neutral,Positive,Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Positive,Positive
'@ajulysantos #dilmanacadeia  #aecionacadeia  #temernacadeia',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @ezequiasns:  https://tco/yjxyxdpo85',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#congressovergonhanacional  #naoreelejavagabundos  #acordabrasil #temernacadeia   #delatagedel #politicoscorruptosnacadeia https://tco/gsjs9aw',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@blogdonoblat #congressovergonhanacional  #naoreelejavagabundos  #acordabrasil #temernacadeia   #delatagedel #politicoscorruptosnacadeia https',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
' quer escorraçar stf comece eliminando 19 part  https://tco/fnnv3k0bfn  https://tco/g4s9cfa4eh espalhe',Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Positive,Positive,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral
