Original Lines,OPINIONLEXICON,SENTISTRENGTH,SOCAL,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER,UMIGON
'rt @rcp01: lúcio funaro chora e delata toda cúpula do pmdb e diz que michel temer ajudava na corrupção  https://tco/e8xtqiivkr',Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Positive
"""'@flaviomorgen @ailtonbenedito a chapa sempre foi dilma, durante o impeachment era dilma/temer, agora é só temer, com o perdão do  ao pmdb''",Neutral,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @vempraruaminas: bh terá ato simbólico amanhã para desinfetar a praça da estação e agora estamos na praça 7 para gritar  ht…',Neutral,Neutral,Neutral,Negative,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'@xicosa   hahahahahaha ???????? não roubou pouco https://tco/19nr8hgnfk',Negative,Positive,Negative,Neutral,Positive,Positive,Negative,Neutral,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Positive
'rt @marimpnetto:  moro autoriza provas da odebrecht em investigação sobre palestras de lula https://tco/7jbty7g8sz via @uolno…',Positive,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
"""'rt @spd_33: ??em mg, @lulapelobrasil é recebido aos gritos de ladrão, ladrão #lulanuncamais    #saidapeladireita https://tco…'""",Neutral,Negative,Negative,Negative,Positive,Positive,Neutral,Negative,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Positive,Neutral,Negative,Neutral
'rt @spd_33: ??fracasso total o comício de luladrão em governador valadares-mg   #lulanuncamais https://tco/z0dnhy5yfh',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Negative
'rt @spd_33: ??fracasso total o comício de luladrão em governador valadares-mg   #lulanuncamais https://tco/z0dnhy5yfh',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Negative
"""'rt @spd_33: ??em mg, @lulapelobrasil é recebido aos gritos de ladrão, ladrão #lulanuncamais    #saidapeladireita https://tco…'""",Neutral,Negative,Negative,Negative,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Positive,Neutral,Negative,Neutral
'rt @spd_33: ??fracasso total o comício de luladrão em governador valadares-mg   #lulanuncamais https://tco/z0dnhy5yfh',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Negative
'rt @paulacamara_: lula por minas gerais - na praça 7   https://tco/cvkhraoymk',Neutral,Neutral,Neutral,Negative,Positive,Positive,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'rt @spd_33: ??em mg, @lulapelobrasil é recebido aos gritos de ladrão, ladrão #lulanuncamais    #saidapeladireita https://tco…'""",Neutral,Negative,Negative,Negative,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Positive,Neutral,Negative,Neutral
'rt @spd_33: ??fracasso total o comício de luladrão em governador valadares-mg   #lulanuncamais https://tco/z0dnhy5yfh',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Negative
"""'rt @lcrive: haja ignorância, mau caratismo e incompetência p/concorrer com lula  https://tco/44aabmr1ue'""",Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Neutral
'@desesquerdizada @bloombergbrasil @mariosbessa @simoneiglesias a única coisa que esse pilantra roubou foi o bolso do povo ',Negative,Negative,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'rt @oliveira27m: queremos a prisão do chefe  https://tco/q9cm7wtguu',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@folha kkkkkkkkk piada #lulaencantadordejumentos ',Negative,Positive,Neutral,Positive,Positive,Positive,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'rt @mark_senkd: a cleptomania é o principal indicador de esquerdopatia aguda   https://tco/qb814vr9ud',Neutral,Neutral,Negative,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @vempraruaminas: bh terá ato simbólico amanhã para desinfetar a praça da estação e agora estamos na praça 7 para gritar  ht…',Neutral,Neutral,Neutral,Negative,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
"""'rt @blogdotato67: segundo a pesquisa ibope,   e bolsonaro vão pro segundo turno então quem será o campeão do #brasileirao2017…'""",Positive,Neutral,Positive,Positive,Neutral,Positive,Positive,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Positive,Neutral
'rt @mark_senkd: a cleptomania é o principal indicador de esquerdopatia aguda   https://tco/qb814vr9ud',Neutral,Neutral,Negative,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
' https://tco/2g5piauo18',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @avancabrasil_: lula na cadeia  mantenha o foco   https://tco/wmeawflwrm',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @mark_senkd: moro autoriza provas da odebrecht em investigação sobre palestras de lula -  https://tco/lh06tkihqo https://t…',Positive,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'rt @anaamvs_sanches:  https://tco/2g5piauo18',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @paulacamara_: lula por minas gerais - na praça 7   https://tco/cvkhraoymk',Neutral,Neutral,Neutral,Negative,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
' https://tco/wewdxsib5f',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @anaamvs_sanches:  https://tco/2g5piauo18',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @mark_senkd: a cleptomania é o principal indicador de esquerdopatia aguda   https://tco/qb814vr9ud',Neutral,Neutral,Negative,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @avancabrasil_: lula na cadeia  mantenha o foco   https://tco/wmeawflwrm',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@folha país sem pt graças a deus #impossível escrever “corrupto” sem pt  ',Neutral,Negative,Neutral,Positive,Negative,Positive,Negative,Neutral,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Positive
"""'@muylaerte @marialcab quando será que este ser ignóbil, salafrário, decrépito, mentecapto, ladrão, mentiroso, asqueroso, será preso já'",Neutral,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Positive,Negative,Negative,Negative
"""'@ericamaral10 @marialcab quando será que este ser ignóbil, salafrário, decrépito, mentecapto, ladrão, mentiroso, asqueroso, será preso '",Neutral,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Positive,Negative,Negative,Negative
"""'rt @spd_33: ??em mg, @lulapelobrasil é recebido aos gritos de ladrão, ladrão #lulanuncamais    #saidapeladireita https://tco…'""",Neutral,Negative,Negative,Negative,Positive,Positive,Neutral,Negative,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Positive,Neutral,Negative,Neutral
'rt @spd_33: ??fracasso total o comício de luladrão em governador valadares-mg   #lulanuncamais https://tco/z0dnhy5yfh',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Negative
"""'o cara condenado, solto e ainda se dizendo candidato a presidência sério isso '""",Negative,Negative,Neutral,Neutral,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'e a mídia brasileira caladinha e se fosse o cunha  https://tco/wpsrek1fv0',Negative,Neutral,Neutral,Neutral,Positive,Positive,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'@uolnoticias e cadê que o pt resolveu esse problema de moradia dos sem teto só sabe usar os pobres como massa de manobra ',Negative,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Positive
'rt @spd_33: ??fracasso total o comício de luladrão em governador valadares-mg   #lulanuncamais https://tco/z0dnhy5yfh',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Negative
'rt @titoporto10:  #lavajato os advogados estão contribuindo para @lulapelobrasil ir pra #cadeia https://tco/wg0pp8ykj7',Neutral,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'foi condenado, mentiu pra um juiz, deu documento falso e tá aí passeando se dizendo candidatoque justiça é essa '""",Negative,Negative,Neutral,Positive,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
"""'ainda não vi um condenado pela justiça, réu em vários por corrupção, preso  #chegandoferiadoeeu'""",Negative,Negative,Neutral,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'@diogomainardi @marialcab quando será que este ser ignóbil, salafrário, decrépito, mentecapto, ladrão, mentiroso, asqueroso, será preso'",Neutral,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Positive,Negative,Negative,Negative
"""'que novembro traga justiça pra este país que tem dois pesos, duas medidas '""",Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral
'@veja veja ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'sou de direita sou gorda de mais para passar fome, quer comunismo cuba está aí esquerda vai tomar no cu #bolsonaro2018 '""",Negative,Negative,Neutral,Negative,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral
'https://tco/43bv9er9z0 ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @titoporto10:  #lavajato os advogados estão contribuindo para @lulapelobrasil ir pra #cadeia https://tco/wg0pp8ykj7',Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @mark_senkd: moro autoriza provas da odebrecht em investigação sobre palestras de lula -  https://tco/lh06tkihqo https://t…',Positive,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
' https://tco/rbjjke5zv8',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'  #intervençãomilitarurgente  #corruptosnacadeia https://tco/rlduf9zywt',Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @ana_aguiar1: terra adorada entre outras mil és tu brasil #lavajatoapoioincondicional ??????@n_carvalheira @marialcab… ',Neutral,Positive,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Negative,Positive,Neutral
'rt @br45ilnocorrupt: lula e bolsonaro lideram para 2018 #bolsonaro2018  siga @jairbolsonaro @bolsonarosp @flaviobolsonaro r… ',Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @paulacamara_: lula por minas gerais - na praça 7   https://tco/cvkhraoymk',Neutral,Neutral,Neutral,Negative,Positive,Positive,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'pressão máxima é indispensável neste momento dia 15/11 todos às ruas ??????#fimdodoforoprivilegiado#intervencaomilitarja ????�',Neutral,Negative,Neutral,Negative,Positive,Positive,Neutral,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@ajulysantos #sosvenezuela  ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'fake news   vao tomar no cu   https://tco/sonkqhhrqm',Neutral,Negative,Negative,Positive,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'@cartacapital #bolsonaro2018 ',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @jwellingtonmelo: o pt tem corrupção até em fotos  https://tco/7gowo9bpfe',Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@jefer234 lula esta sendo perseguido tadinho kkkkkk   e #bolsonaro2018',Neutral,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'o maior ratão do brasil  https://tco/7vlwbk68pv',Negative,Negative,Negative,Neutral,Neutral,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'rt @regis99: o maior ratão do brasil  https://tco/7vlwbk68pv',Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'@rudinelebarreto @dead4blue @niltondias_jr @guserodio @ohmykorrasami @whybealright @faitwdemi @drewsiste @forumpandlr ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral
'rt @paulacamara_: lula por minas gerais - uma multidão no discurso de lula   https://tco/cjdj8efkmn',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @paulacamara_: lula por minas gerais - uma multidão no discurso de lula   https://tco/cjdj8efkmn',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
' #lavajato https://tco/tufm26urjg',Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral
'rt @regis99: o maior ratão do brasil  https://tco/7vlwbk68pv',Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
' #lavajato basta de impunidade https://tco/4wai0kdioe',Negative,Neutral,Negative,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@zehdeabreu  https://tco/lucvuui6lk',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'fato por isso  safado corrupto https://tco/sdzee5ij82',Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @spd_33: ??fracasso total o comício de luladrão em governador valadares-mg   #lulanuncamais https://tco/z0dnhy5yfh',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Negative
'rt @paulacamara_: lula por minas gerais - uma multidão no discurso de lula   https://tco/cjdj8efkmn',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@jairbolsonaro cade o @exercitooficial e a @policiafederal pra descer a lenha nessas quadrilhas de bandidos ',Neutral,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral
"""'aonde chegamos, condenado  em campanha antecipada nas caravanas da vergonha q óbviamente são fisco escondido pela mídia paga https://tco/f'",Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
"""'rt @ficorpedro: aonde chegamos, condenado  em campanha antecipada nas caravanas da vergonha q óbviamente são fisco e… '""",Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
"""'rt @ficorpedro: aonde chegamos, condenado  em campanha antecipada nas caravanas da vergonha q óbviamente são fisco e… '""",Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
'rt @regis99: o maior ratão do brasil  https://tco/7vlwbk68pv',Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @gettshullenffen: @g1  esse é o valor pago em persistir no desarmamento do cidadão #globolixo #forajudithbutler  https://t…',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @paulacamara_: lula por minas gerais - uma multidão no discurso de lula   https://tco/cjdj8efkmn',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@desesquerdizada @exame ',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@sandrabrasilia @mestre_tigresa esses esquerdopatas só atraem as mulas hipnotizadas ',Neutral,Positive,Neutral,Neutral,Positive,Positive,Positive,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'@blogolhonamira @ary_antipt ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'fico indignada com nosso país onde a imprensa tá ibope para um crápula condenado se fosse num país sério não teria espaço  https://tco/',Negative,Negative,Neutral,Positive,Neutral,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Negative,Negative,Negative
"""'@augustosnunes @marthaeferreira ñ nasceram p/ roubar, mas depois q pegaram gosto pela coisa, ñ largaram mais a vida marginal '""",Positive,Neutral,Negative,Positive,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
' https://tco/4liiiginek',Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@macunaimaz ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
' https://tco/52nrae16wi',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@massabrasilero @macunaimaz ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@freitas__2017 @macunaimaz ???????????? somente uma #intervençãomilitar pra resolver ',Neutral,Positive,Neutral,Neutral,Positive,Positive,Negative,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @gettshullenffen: @g1  esse é o valor pago em persistir no desarmamento do cidadão #globolixo #forajudithbutler  https://t…',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'  cadê os desembargadores de saco roxo deste país  vergonha disso tudo ',Negative,Negative,Neutral,Neutral,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Negative
' https://tco/kaphvqjwxu',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'quando eu vejo a frase lula concorrendo em 2018 eu perco toda a esperança na justiça desse país  https://tco/xc0ebiuqkd',Negative,Positive,Negative,Positive,Positive,Positive,Negative,Negative,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Negative,Positive,Positive
'rt @antoniosous: @gleisi @meirelles presidenta quando é que o pt vai expulsar o #lulacondenado   … ',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'como será que anda a perícia dos recibos originais que os advogados do lula entregaram ao juiz moro ',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @ioneatuante4:  https://tco/kaphvqjwxu',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'e se perguntarem o que é honestidade  https://tco/jz4qxncuv8',Positive,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
"""'o foco sempre foi, é e será o capo  não me venham com gilmares, mellos e outras ciladas; são coadjuvantes nessa orcrim https://tco/oinvd1'",Positive,Positive,Neutral,Neutral,Neutral,Positive,Negative,Negative,Positive,Positive,Negative,Positive,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'o que está faltando para o #lula ir para a cadeia que enrolação do cacete ',Negative,Negative,Neutral,Neutral,Negative,Positive,Negative,Neutral,Negative,Neutral,Negative,Negative,Neutral,Neutral,Negative,Positive,Negative,Negative
'@humbertocostapt vc e pt também nao nos representam ',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
"""'a grana - camuflada por baixo dos panos - éh que faz a velocidade da tramitação éh o brasil, país da bandalheira  https://tco/qracbafeo1'",Neutral,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
"""'agora vejo que a babaquice humana nunca acaba , quero fazer um financiamento , mas é para a campanha lula para bangu 1  https://tco/2me9wrmf'",Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Negative,Positive,Positive,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'@alsscarvalho @crismenshova @elizalacaille @neilasilva20 @alefrotabrasil #globolixo  #caetanopedofilo  #pedofilianaoearte  #censuranuncamais  ',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @julietapedrosa:  https://tco/eahk4quvws',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'esse cara tá certo  corruptos tem que sentir na pele a indignação do povo   #lulapreso #lavajato #mudabrasil  #bolsonaro https://tco/etgksl',Positive,Negative,Negative,Positive,Neutral,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Neutral
'parabéns lula parabéns dilma  https://tco/zrgoqhortz',Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Negative,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive
